ticker,strategy,sample_period,total_return,annualized_return,annualized_volatility,downside_volatility,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,num_trades,win_rate,avg_trade_return,best_trade_return,worst_trade_return,avg_holding_days,short_window,long_window
QQQ,MA_15_200,train,0.5168336057934098,0.12702117141144154,0.12657081078035243,0.12096108168160997,1.0081744746358672,1.0549298905791595,-0.1355774431801121,0.9368901524621339,2,0.5,0.2637993317707877,0.5839561080547602,-0.05635744451318481,307.5,15,200
QQQ,MA_20_200,train,0.47331378516838973,0.11764381980172667,0.12781085426339958,0.12608197308984959,0.9342743431660255,0.9470854475867936,-0.1364380123411969,0.8622510529362541,2,0.5,0.2756323215621379,0.6270100026023717,-0.07574535947809591,308.0,20,200
QQQ,MA_30_150,train,0.4698258288306536,0.11688375240311344,0.13646806385778687,0.12675425087205064,0.8784021280980014,0.9457184819079403,-0.17335719601123334,0.6742365191205534,2,0.5,0.26806047394311106,0.6183199085153868,-0.08219896062916465,342.0,30,150
QQQ,MA_30_200,train,0.4258870407093389,0.10719696571776316,0.12990364700463083,0.12951826050888277,0.8489983503859992,0.8515245771733696,-0.1642365262257096,0.6526986912183151,2,0.5,0.26886041186833354,0.6183199085153868,-0.08059908477871969,310.0,30,200
QQQ,MA_10_200,train,0.4020227434743,0.10184636161347083,0.1247755937955898,0.12117213544351615,0.8397898329262758,0.8647637898213028,-0.17822424572024986,0.5714506530909056,2,0.5,0.24184825790844255,0.6030976895889446,-0.1194011737720595,307.0,10,200
QQQ,MA_20_150,train,0.3361407834652188,0.08672984418790186,0.13573056250638912,0.12600800676998716,0.680753969139428,0.7332797456943778,-0.24854282588968446,0.348953319724452,3,0.3333333333333333,0.1555256032227927,0.5839561080547602,-0.09080505985348253,229.33333333333334,20,150
QQQ,MA_10_150,train,0.31363109347461693,0.08144331538603278,0.13785838224719563,0.12650696091795863,0.6369475631035291,0.6941006248872821,-0.22103558248934685,0.3684624641372303,4,0.5,0.08302579624499959,0.311239367207218,-0.08692830741862234,173.0,10,150
QQQ,MA_20_100,train,0.3012824693684417,0.07851568848671175,0.1445283233449256,0.13431895130098315,0.5954255167282981,0.6406828729379531,-0.264519917920369,0.2968233511638549,4,0.5,0.07416700781666097,0.25288135668489975,-0.14508990124622667,188.25,20,100
QQQ,MA_15_150,train,0.28178516419656674,0.07385264999889207,0.13756053249371253,0.12721962947840806,0.586844863855596,0.6345458817491453,-0.27911289796450534,0.26459776863584383,3,0.3333333333333333,0.1401806334798504,0.6030976895889446,-0.10949039187391274,232.33333333333334,15,150
QQQ,MA_10_100,train,0.2551610416971688,0.06740274718273742,0.13693579760798028,0.12472603494823234,0.5448772520451315,0.598216732683059,-0.19570798005622314,0.3444046950123031,8,0.5,0.03401112592437873,0.25060641774340797,-0.05711471982566507,90.0,10,100
QQQ,MA_15_100,train,0.2609037820250193,0.06880216364659053,0.14282846807365854,0.13437296560704948,0.5374536482211442,0.5712732534348249,-0.22435510619195298,0.3066663594798017,5,0.6,0.05861216743034307,0.21961615639401155,-0.10176509049657889,149.2,15,100
QQQ,MA_30_100,train,0.23504433413428027,0.06246431688791754,0.14529962801756438,0.13475928908996382,0.48983226409224484,0.5281450076223732,-0.30961474724302107,0.20174851955255346,4,0.5,0.07797952636057012,0.25246390288432075,-0.14830047203128072,189.25,30,100
QQQ,MA_10_50,train,0.21157202868200797,0.05662908360465235,0.14103121827557152,0.11960791914563743,0.4610264824488045,0.5436021873926882,-0.20960570222810304,0.27016957555394105,12,0.5,0.021840682239123766,0.24710524376543042,-0.0807672829139956,63.333333333333336,10,50
QQQ,MA_20_50,train,0.12706960598224382,0.03492931847563696,0.14676640650479508,0.13485491533607105,0.3073724459376369,0.33452209907538916,-0.27100037318242565,0.1288902965905662,9,0.4444444444444444,0.00365008307829098,0.20389295338352786,-0.11325957953468357,81.22222222222223,20,50
QQQ,MA_15_50,train,0.09438527155179455,0.026224747148678507,0.14328644894674034,0.12336061378985945,0.2522214810474765,0.29296158033830455,-0.2262020493035819,0.11593505553737368,12,0.3333333333333333,0.006115631441779096,0.23014183746394545,-0.12355946787678262,62.75,15,50
QQQ,MA_30_50,train,-0.01555357855876116,-0.004489099578932287,0.15117152775573803,0.1478033973858709,0.04602485968617523,0.047073670000549635,-0.3950436076612823,-0.011363554533911923,9,0.5555555555555556,0.013095874243202688,0.24576881458828193,-0.14918273642190516,80.44444444444444,30,50
