Date,Open,High,Low,Close,Volume,Price,Return,SMA_10,SMA_15,SMA_20,SMA_30,SMA_50,SMA_100,SMA_150,SMA_200,EMA_12,EMA_26,RSI_14,Vol_20,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2021-04-14,385.57622623649513,386.6316316879288,383.74562736217496,384.287353515625,61659900,384.287353515625,-0.00341498754538605,380.3150634765625,,,,,,,,379.6243073723688,375.41362353356186,,,0,0,0,-0.0,0.0,-0.0,10000.0,10395.928257414706,10000.0,0.0
2021-04-15,386.42610852089956,388.68635987083064,386.3794207731198,388.4154968261719,60229800,388.4154968261719,0.010742334538935028,382.14007263183595,,,,,,,,380.9767980575692,376.3767252589404,,,0,0,0,0.0,0.0,0.0,10000.0,10507.604796598622,10000.0,0.0
2021-04-16,389.7043961665137,390.3208283501207,388.28475230611167,389.7137451171875,82037300,389.7137451171875,0.0033424214574955258,383.6951568603516,,,,,,,,382.320943759049,377.3646526558476,,,0,0,0,0.0,0.0,0.0,10000.0,10542.725640337656,10000.0,0.0
2021-04-19,388.7797715143714,389.2280651111477,386.4728323712962,387.799072265625,78498500,387.799072265625,-0.004913023663013827,384.52173767089846,,,,,,,,383.16373276006067,378.1375726269422,,,0,0,0,-0.0,0.0,-0.0,10000.0,10490.928979794015,10000.0,0.0
2021-04-20,386.5849297445035,387.68702290879025,383.4840991609738,384.9598083496094,81851800,384.9598083496094,-0.007321481971134913,385.0867980957031,381.5139912923177,,,,,,,383.44005208152976,378.6429234212138,78.20225597757971,,0,0,0,-0.0,0.0,-0.0,10000.0,10414.119832407996,10000.0,0.0
2021-04-21,384.343304744254,388.80774177837327,384.20318450969165,388.6022644042969,66793000,388.6022644042969,0.00946191258329887,385.9722076416016,382.842734781901,,,,,,,384.2342385927247,379.38065238292364,79.71145211310967,,0,0,0,0.0,0.0,0.0,10000.0,10512.657323894238,10000.0,0.0
2021-04-22,388.43420402767475,389.26543407718646,383.9884358212958,385.05316162109375,97582800,385.05316162109375,-0.009132995631519703,386.32245178222655,383.8352518717448,,,,,,,384.3602267509353,379.80083825241775,67.80727037557486,,0,0,0,-0.0,0.0,-0.0,10000.0,10416.64527047945,10000.0,0.0
2021-04-23,385.6135482901479,390.63838128168265,385.53884219304297,389.2280578613281,73209200,389.2280578613281,0.01084238919804692,386.8127960205078,384.8395955403646,,,,,,,385.10912384484186,380.4991508160407,66.49747458223888,,0,0,0,0.0,0.0,0.0,10000.0,10529.586592639984,10000.0,0.0
2021-04-26,389.88182724622914,390.61033277407387,389.29341345395136,390.04058837890625,52182400,390.04058837890625,0.002087543539493808,387.37037353515626,385.5400838216146,,,,,,,385.8678106962364,381.2059239688455,67.90286876816272,,0,0,0,0.0,0.0,0.0,10000.0,10551.567563104989,10000.0,0.0
2021-04-27,390.3395099382348,390.5356668911207,388.8171130815738,389.9565734863281,51303100,389.9565734863281,-0.00021540038416845153,387.8056121826172,386.2499084472656,383.27952575683594,,,,,,386.49685112548127,381.85412022939977,67.23450559166088,,0,0,0,-0.0,0.0,-0.0,10000.0,10549.294751398316,10000.0,0.0
2021-04-28,390.2274799515401,391.3482710819515,389.3775519031769,389.84454345703125,51238900,389.84454345703125,-0.0002872884749584026,388.3613311767578,386.9230000813802,384.3381973266602,,,,,,387.0118807149505,382.44600343144657,64.84982536816936,0.10154666817856695,0,0,0,-0.0,0.0,-0.0,10000.0,10546.264060597301,10000.0,0.0
2021-04-29,392.57170209849045,392.94528956050897,388.9478438608281,392.328857421875,78544300,392.328857421875,0.006372575957620308,388.75266723632814,387.64154256184895,385.44636993408204,,,,,,387.82987713140045,383.17806668999685,64.48150851554641,0.10225292372961432,0,0,0,0.0,0.0,0.0,10000.0,10613.470929392579,10000.0,0.0
2021-04-30,390.0593595294179,390.9092875553303,388.8545133714871,389.7511291503906,85527000,389.7511291503906,-0.006570325436735636,388.75640563964845,388.00331013997396,386.22578125,,,,,,388.12545436509123,383.66496020558156,58.788961816506536,0.10311159522968534,0,0,0,-0.0,0.0,-0.0,10000.0,10543.736971373137,10000.0,0.0
2021-05-03,391.7404249655094,392.12336135927444,390.0966345103683,390.5916442871094,68128300,390.5916442871094,0.0021565431729497764,389.03566284179686,388.41176554361977,386.77870025634763,,,,,,388.5048681992479,384.1780479153243,58.37531350605078,0.09235867997364144,0,0,0,0.0,0.0,0.0,10000.0,10566.47499535613,10000.0,0.0
2021-05-04,388.60228003315905,389.09728984022036,384.49276088924864,388.1819763183594,101591200,388.1819763183594,-0.006169276798401624,389.3578796386719,388.5836181640625,387.2223388671875,,,,,,388.45519252526503,384.4746352044381,56.30859670439727,0.09604531027124542,0,0,0,-0.0,0.0,-0.0,10000.0,10501.28748632639,10000.0,0.0
2021-05-05,389.8257718711052,390.05926758682625,387.74297982583107,388.3033752441406,60162200,388.3033752441406,0.0003127371521280953,389.32799072265624,388.8513529459635,387.6500991821289,,,,,,388.4318360204767,384.7582455777494,49.791291741651676,0.09609405223203396,0,0,0,0.0,0.0,0.0,10000.0,10504.571629068541,10000.0,0.0
2021-05-06,388.3781117451592,391.5349786293804,386.3700541332892,391.40423583984375,74321400,391.40423583984375,0.00798566480075924,389.9630981445313,389.05060221354165,388.1427749633789,,,,,,388.8891283003793,385.25054115271934,52.94886099884589,0.09837085133385354,0,0,0,0.0,0.0,0.0,10000.0,10588.45761697385,10000.0,0.0
2021-05-07,392.17004425391184,394.9066069661422,391.4882265615958,394.2528076171875,67733800,394.2528076171875,0.007277825625038314,390.4655731201172,389.35320638020835,388.6391845703125,,,,,,389.7143097337344,385.91737570564294,60.90255566347647,0.09837711508141615,0,0,0,0.0,0.0,0.0,10000.0,10665.518565148293,10000.0,0.0
2021-05-10,394.60783736731895,394.8319841776763,390.2274545965479,390.348876953125,81852400,390.348876953125,-0.009902099842122536,390.49640197753905,389.523193359375,388.93338775634766,,,,,,389.81193545979454,386.2456350573083,58.78785707247597,0.10611007910979055,0,0,0,-0.0,0.0,-0.0,10000.0,10559.907535448183,10000.0,0.0
2021-05-11,385.8284352333097,387.8551626560607,382.98911854811655,386.8651428222656,116888000,386.8651428222656,-0.00892466799969227,390.1872589111328,389.6502156575521,388.996435546875,385.5821034749349,,,,,389.3585827463286,386.2915245213792,47.15256740154392,0.11113871602963034,0,0,0,-0.0,0.0,-0.0,10000.0,10465.663866586858,10000.0,0.0
2021-05-12,384.08181415543856,385.3520172707222,377.32910724736956,378.6460266113281,134811000,378.6460266113281,-0.021245429740651356,389.0674072265625,388.98646647135416,388.71436920166013,385.9146006266276,,,,,387.71049718709776,385.72519134285693,40.89204977792894,0.134391560200362,0,0,0,-0.0,0.0,-0.0,10000.0,10243.316340220015,10000.0,0.0
2021-05-13,380.19647206863493,385.12790123879364,380.14975581622974,383.1945495605469,106394000,383.1945495605469,0.012012599181154826,388.1539764404297,388.86255900065106,388.4533218383789,386.3489054361979,,,,,387.01573601378226,385.53773639601917,41.513321577401136,0.13589387594800748,0,0,0,0.0,0.0,0.0,10000.0,10366.36519370085,10000.0,0.0
2021-05-14,385.931186043461,389.9286329574188,385.90316768787113,389.0787048339844,82201600,389.0787048339844,0.015355529665506795,388.08673400878905,388.85260213216145,388.42156982421875,386.846098836263,,,,,387.33311583227487,385.80003035438693,48.8159556540287,0.1468163424882956,0,0,0,0.0,0.0,0.0,10000.0,10525.546221956201,10000.0,0.0
2021-05-17,387.9671986859142,388.9011816537385,386.0711858984487,388.0885925292969,65129200,388.0885925292969,-0.0025447609760856915,387.8364288330078,388.72246907552085,388.43604583740233,387.1312764485677,,,,,387.4493430164321,385.9695534784543,47.75075697445394,0.1460124323336133,0,0,0,-0.0,0.0,-0.0,10000.0,10498.76122267858,10000.0,0.0
2021-05-18,388.3501253478743,388.59297005214694,384.5861749461466,384.7449645996094,59810200,384.7449645996094,-0.008615630539140606,387.4927276611328,388.3750284830729,388.42530364990233,387.3124684651693,,,,,387.0332847984594,385.8788431911325,44.302942983404165,0.14695147319620455,0,0,0,-0.0,0.0,-0.0,10000.0,10408.307774865327,10000.0,0.0
2021-05-19,380.0563698240923,383.9136956201269,378.57131179137997,383.7362365722656,106467100,383.7362365722656,-0.0026218095625851756,387.0360137939453,387.9678080240885,388.18200225830077,387.4454040527344,,,,,386.5260466098142,385.720131589735,40.07337361384439,0.14284879358870295,0,0,0,-0.0,0.0,-0.0,10000.0,10381.019174010855,10000.0,0.0
2021-05-20,384.61416996928796,389.1253236094422,384.49277612741383,387.86444091796875,78022200,387.86444091796875,0.010757921593692599,386.6820343017578,387.67018025716146,388.3225662231445,387.65586140950523,,,,,386.7319534264534,385.8789693177523,47.895784080210916,0.1445132484570102,0,0,0,0.0,0.0,0.0,10000.0,10492.697364347483,10000.0,0.0
2021-05-21,389.34945519441624,390.59166843930177,387.089232490251,387.546875,76578700,387.546875,-0.0008187549165815655,386.0114410400391,387.5232299804687,388.23850708007814,387.7632700602214,,,,,386.85732597622984,386.0025178868077,46.564101575118244,0.13917018560208252,0,0,0,-0.0,0.0,-0.0,10000.0,10484.10641679222,10000.0,0.0
2021-05-24,389.78838459822936,392.57166364801725,389.5455399453994,391.4975891113281,51376700,391.4975891113281,0.01019415809075519,386.1263122558594,387.58362630208336,388.31135711669924,387.99769592285156,,,,,387.5712126123988,386.40956019973515,53.61577701632335,0.14381915419400199,0,0,0,0.0,0.0,0.0,10000.0,10590.983055045303,10000.0,0.0
2021-05-25,392.58101863752853,392.93593669892675,390.0499329669356,390.6289978027344,57451400,390.6289978027344,-0.002218637694718306,386.50269775390626,387.74676106770835,388.34497833251953,388.1651896158854,,,,,388.0416411032197,386.7221111332907,52.49549405582132,0.14407616557516298,0,0,0,-0.0,0.0,-0.0,10000.0,10567.485500815257,10000.0,0.0
2021-05-26,391.21742785148024,391.90856610321015,390.1807204738854,391.40423583984375,43088600,391.40423583984375,0.001984589063971365,387.7785186767578,387.9534851074219,388.42296295166017,388.4024190266927,,,,,388.5589633703927,387.068935185628,50.0,0.14421549288336696,0,0,0,0.0,0.0,0.0,10000.0,10588.45761697385,10000.0,0.0
2021-05-27,392.4317425587212,392.9454219291742,391.32962069559267,391.6098327636719,56707700,391.6098327636719,0.0005252802729305284,388.6200469970703,387.9671915690104,388.38701171875,388.50889689127604,,,,,389.02832789243564,387.40529796918685,46.82547188138947,0.14239923369218405,0,0,0,0.0,0.0,0.0,10000.0,10594.019524880807,10000.0,0.0
2021-05-28,393.1787779101102,393.4402919789062,392.0766849418198,392.3101806640625,58520200,392.3101806640625,0.0017883818070862922,388.9431945800781,387.8376831054687,388.5149642944336,388.59544474283854,,,,,389.53322831883975,387.7686226132517,52.552168795459565,0.1404026870268857,0,0,0,0.0,0.0,0.0,10000.0,10612.96567666302,10000.0,0.0
2021-06-01,394.6731442042603,394.81323593275704,391.5256265248219,391.964599609375,54216600,391.964599609375,-0.0008808872971446391,389.33079528808594,387.9453979492188,388.5836120605469,388.7342956542969,,,,,389.90728544046056,388.0794357240756,57.225871455691006,0.1403024388938615,0,0,0,-0.0,0.0,-0.0,10000.0,10603.616850013415,10000.0,0.0
2021-06-02,392.61833042618144,393.4215704257154,391.60964158109056,392.5809631347656,49097100,392.5809631347656,0.0015724979398774597,390.11439514160156,388.3264526367187,388.8035614013672,388.9883341471354,,,,,390.3186204703536,388.41288219894153,75.16844370364491,0.13830893580817316,0,0,0,0.0,0.0,0.0,10000.0,10620.29101566531,10000.0,0.0
2021-06-03,390.26474464836855,392.263453151856,388.79838471410426,391.1239929199219,58138800,391.1239929199219,-0.003711260482958223,390.85317077636716,389.15831705729164,388.94459228515626,389.0723917643229,,,,,390.44252392413335,388.61370521531046,66.12213088714161,0.13915466785621863,0,0,0,-0.0,0.0,-0.0,10000.0,10580.876349301356,10000.0,0.0
2021-06-04,392.973388993611,395.00014486017886,391.18947785376713,394.7012634277344,55938800,394.7012634277344,0.009146129034699468,391.53685302734374,389.92543131510416,389.1094436645508,389.3939951578776,,,,,391.09771461699506,389.0646354532678,62.61516887783608,0.14005193115997502,0,0,0,0.0,0.0,0.0,10000.0,10677.650409692265,10000.0,0.0
2021-06-07,394.69185530536356,394.86931434784225,393.38428486307185,394.3182678222656,51555000,394.3182678222656,-0.0009703429934393437,392.2139923095703,390.2747355143229,389.1127166748047,389.5636688232422,,,,,391.59318434088283,389.45379340652687,64.36879344762635,0.1377653765814245,0,0,0,-0.0,0.0,-0.0,10000.0,10667.289426430825,10000.0,0.0
