entry_date,exit_date,entry_price,exit_price,trade_return,holding_days
2022-01-12,2022-02-01,377.7062683105469,356.4197082519531,-0.05635744451318481,20
2023-02-07,2024-09-24,304.3918762207031,482.14337158203125,0.5839561080547602,595
