Date,Open,High,Low,Close,Volume,Price,Return,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,Vol_20,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2020-01-27,74.74113029786567,75.15333017904537,73.49247355216795,74.47356414794922,161940000,74.47356414794922,-0.0294053016307233,,,75.43543901349238,74.30720500696177,59.51336854402158,,0,0,0,-0.0,0.0,-0.0,10000.0,10286.32671014124,10000.0,0.0
2020-01-28,75.35342783283777,76.7515370876536,75.25459488094803,76.58039093017578,162234000,76.58039093017578,0.028289592506156147,,,75.61158546221291,74.47558914942206,67.41242119606653,,0,0,0,0.0,0.0,0.0,10000.0,10577.322701156327,10000.0,0.0
2020-01-29,78.20993039532226,79.02951207503841,77.46989325521864,78.18341064453125,216229200,78.18341064453125,0.020932508895352475,,,76.00725087487727,74.75024259350423,68.46510728249906,,0,0,0,0.0,0.0,0.0,10000.0,10798.732602687296,10000.0,0.0
2020-01-30,77.26739289963146,78.12313101118072,76.8359045055242,78.07009887695312,126743200,78.07009887695312,-0.0014493070415322329,,,76.32461210596585,74.9961578737597,63.878974686754056,,0,0,0,-0.0,0.0,-0.0,10000.0,10783.081923486598,10000.0,0.0
2020-01-31,77.36142037786921,77.78326467024122,74.31450314285442,74.60858917236328,199588400,74.60858917236328,-0.04433848239446392,75.32799758911133,,76.06060857771931,74.96744908106368,49.368923405986514,,0,0,0,-0.0,0.0,-0.0,10000.0,10304.976435464025,10000.0,0.0
2020-02-03,73.35266528651083,75.5679502030693,72.85127664058147,74.4036636352539,173788400,74.4036636352539,-0.0027466748719232603,75.46334991455078,,75.80569397118617,74.92568719618887,42.98753682156861,0.27797716413888285,0,0,0,-0.0,0.0,-0.0,10000.0,10276.672015632972,10000.0,0.0
2020-02-04,76.00669833273602,77.05046575296248,75.60172957976908,76.86003112792969,136616400,76.86003112792969,0.03301406641368532,75.69295501708984,,75.96789968760825,75.06897193187338,54.739609114629175,0.29856180426907386,0,0,0,0.0,0.0,0.0,10000.0,10615.946748068742,10000.0,0.0
2020-02-05,77.98573120045752,78.28464294726993,76.88412080562057,77.48675537109375,118826800,77.48675537109375,0.008154098222012296,75.97089004516602,,76.20156979275987,75.24806700144526,57.61861807857484,0.2975033493428734,0,0,0,0.0,0.0,0.0,10000.0,10702.510220572145,10000.0,0.0
2020-02-06,77.75672634398214,78.39551744527337,77.19989265225486,78.39310455322266,105425600,78.39310455322266,0.011696827125981635,76.2362892150879,,76.53872898667723,75.48103274602137,57.52897063308517,0.2955193282204769,0,0,0,0.0,0.0,0.0,10000.0,10827.695632436229,10000.0,0.0
2020-02-07,77.89294126547146,78.14181565091206,76.83703724788526,77.3275375366211,117684000,77.3275375366211,-0.013592611527180054,76.37079010009765,,76.66008414820705,75.61781087865839,51.53365181097625,0.2939241239338756,0,0,0,-0.0,0.0,-0.0,10000.0,10680.51897196998,10000.0,0.0
2020-02-10,75.914034625019,77.69481658935547,75.83430131081457,77.69481658935547,109348800,77.69481658935547,0.00474965406160055,76.51521949768066,,76.81927375453758,75.77166315352484,54.317817854737804,0.2940933590542843,0,0,0,0.0,0.0,0.0,10000.0,10731.247742285197,10000.0,0.0
2020-02-11,78.19016687181822,78.26265171467769,77.00861231633205,77.22607421875,94323200,77.22607421875,-0.006033122815424563,76.55630264282226,,76.88185844133949,75.87939730650449,51.982064660875025,0.28621562689877617,0,0,0,-0.0,0.0,-0.0,10000.0,10666.504806693241,10000.0,0.0
2020-02-12,77.67547849475221,79.06482742202022,77.67547849475221,79.05999755859375,113730400,79.05999755859375,0.023747462996098756,76.74066696166992,,77.21695676707091,76.11499732517777,55.95832869772652,0.292195788417625,0,0,0,0.0,0.0,0.0,10000.0,10919.8072348879,10000.0,0.0
2020-02-13,78.3327054260137,78.82320573508036,78.12974054369347,78.49700927734375,94747600,78.49700927734375,-0.007121025785926105,76.91303215026855,,77.41388792249751,76.29144265496785,54.89963726760208,0.29324741849508046,0,0,0,-0.0,0.0,-0.0,10000.0,10842.04700599092,10000.0,0.0
2020-02-14,78.4655954129786,78.7652165546687,78.00892627887556,78.51634216308594,80113600,78.51634216308594,0.0002462881824436547,77.03935852050782,,77.58349626720342,76.45625002593957,62.79613837443318,0.29085922303731665,0,0,0,0.0,0.0,0.0,10000.0,10844.717274041996,10000.0,0.0
2020-02-18,76.19913727689102,77.25987847546425,76.01791785904396,77.07865905761719,152531200,77.07865905761719,-0.018310622551449773,77.05173606872559,,77.50582900419015,76.50235439865644,51.64687079670833,0.2970663094599489,0,0,0,-0.0,0.0,-0.0,10000.0,10646.143749359824,10000.0,0.0
2020-02-19,77.32027709305024,78.42450907000605,77.32027709305024,78.19496154785156,93984000,78.19496154785156,0.014482640251952672,77.14596290588379,,77.61184939552267,76.62773270600422,50.03944709451565,0.2998940978995921,0,0,0,0.0,0.0,0.0,10000.0,10800.328019352377,10000.0,0.0
2020-02-20,77.95575362250639,78.44383521283203,76.88776405995536,77.39276123046875,100566000,77.39276123046875,-0.010258977068386965,77.18646125793457,,77.57814352397591,76.68440148559418,47.790794895785645,0.30256704384743244,0,0,0,-0.0,0.0,-0.0,10000.0,10689.527701870782,10000.0,0.0
2020-02-21,76.98683382307465,77.42901329626612,75.0248329307541,75.64097595214844,129554000,75.64097595214844,-0.022635001652204334,77.1209285736084,,77.28011774369476,76.60711070533894,53.7899186824279,0.31311997429693,0,0,0,-0.0,0.0,-0.0,10000.0,10447.570224677653,10000.0,0.0
2020-02-24,71.82571246698684,73.49775945094957,69.88545691802558,72.04800415039062,222195200,72.04800415039062,-0.047500336378932695,76.88683738708497,,76.47517719087874,76.2693991086761,43.07493694211773,0.35460204647907134,0,0,0,-0.0,0.0,-0.0,10000.0,9951.307124662944,10000.0,0.0
2020-02-25,72.7173054732624,73.09907108734735,69.13640846047264,69.60757446289062,230673600,69.60757446289062,-0.03387227330275422,76.64353790283204,,75.41862292503441,75.7759306163957,28.65955284005294,0.35935252863722056,0,0,0,-0.0,0.0,-0.0,10000.0,9614.233730016715,10000.0,0.0
2020-02-26,69.23305815092856,71.97551316759632,69.22580967000033,70.71180725097656,198054800,70.71180725097656,0.015863687200803556,76.35010871887206,,74.69449743671782,75.4008103671054,30.60952921652546,0.34745402465581,0,0,0,0.0,0.0,0.0,10000.0,9766.750926585115,10000.0,0.0
2020-02-27,67.92103635676665,69.10500169424336,65.95419815371966,66.08950805664062,320605600,66.08950805664062,-0.06536813827894494,75.74541358947754,,73.37065291670595,74.71108427003392,20.962548665631687,0.3975748410673695,0,0,0,-0.0,0.0,-0.0,10000.0,9128.316601480085,10000.0,0.0
2020-02-28,62.16069333508348,67.27108062705318,61.94564270332902,66.05086517333984,426510000,66.05086517333984,-0.0005847052646792417,75.14445190429687,,72.24453172541885,74.0695865591677,22.03041643201871,0.3977774124513897,0,0,0,-0.0,0.0,-0.0,10000.0,9122.979226705542,10000.0,0.0
2020-03-02,68.20615768991611,72.83571074634416,67.10434419306169,72.20023345947266,341397200,72.20023345947266,0.0931004956558068,75.02403411865234,,72.23771660758098,73.9311159591903,39.409421886130104,0.513641362551654,0,0,0,0.0,0.0,0.0,10000.0,9972.333114569456,10000.0,0.0
2020-03-03,73.3745366413102,73.45426993984877,69.05667582944147,69.9072036743164,319475600,69.9072036743164,-0.031759312612796076,74.79921112060546,,71.8791761563095,73.63304838253296,36.82006045769459,0.52503648101869,0,0,0,-0.0,0.0,-0.0,10000.0,9655.618669704907,10000.0,0.0
2020-03-04,71.62759322830975,73.30930768219956,70.82781196815235,73.14983367919922,219178400,73.14983367919922,0.04638477630988613,74.61370124816895,,72.07466192906176,73.59725470080454,39.870801418767996,0.5390241060600865,0,0,0,0.0,0.0,0.0,10000.0,10103.492381832728,10000.0,0.0
2020-03-05,71.40527520257908,72.37902717401828,70.41219640582361,70.77705383300781,187572800,70.77705383300781,-0.03243725551854704,74.27821617126465,,71.87502991428423,73.3883509328196,37.541903733329,0.5481322707060339,0,0,0,-0.0,0.0,-0.0,10000.0,9775.762817813527,10000.0,0.0
2020-03-06,68.1384906030925,70.26963239805877,67.95244135070753,69.83712005615234,226176800,69.83712005615234,-0.013280204896252923,73.85041694641113,,71.56150532072547,73.12529679380721,36.398032502590425,0.5458351968575983,0,0,0,-0.0,0.0,-0.0,10000.0,9645.938684575793,10000.0,0.0
2020-03-09,63.72883020122201,67.19374467213605,63.54761077884886,64.31356811523438,286744800,64.31356811523438,-0.07909192040675173,73.1997184753418,,70.44643805834224,72.47257615094996,32.26585874722457,0.6054406206902162,0,0,0,-0.0,0.0,-0.0,10000.0,8883.022869886916,10000.0,0.0
2020-03-10,66.96418355679043,69.21130074206687,65.08674620877517,68.94551086425781,285290000,68.94551086425781,0.07202123727180121,72.76225318908692,,70.21552618232926,72.21131205563944,38.29355300704659,0.6687256910910554,0,0,0,0.0,0.0,0.0,10000.0,9522.789167689878,10000.0,0.0
2020-03-11,67.02462518678024,67.95004932218703,65.68842661681832,66.55103302001953,255598800,66.55103302001953,-0.03473000365393775,72.22850112915039,,69.65175800351237,71.792032127075,36.80993211748629,0.6769528326879304,0,0,0,-0.0,0.0,-0.0,10000.0,9192.06266510033,10000.0,0.0
2020-03-12,61.84174314573799,65.23900324323806,59.92323260860385,59.97880554199219,418474000,59.97880554199219,-0.09875470266630304,71.27444152832031,,68.1636114709708,70.91697830595776,32.94569264244765,0.74086520910634,0,0,0,-0.0,0.0,-0.0,10000.0,8284.303249718323,10000.0,0.0
2020-03-13,64.00429300943405,67.6359302649127,61.119275269390535,67.16475677490234,370732000,67.16475677490234,0.11980817503741625,70.70782890319825,,68.00994151772952,70.63903597032403,45.06857232935736,0.877837059755751,0,0,0,0.0,0.0,0.0,10000.0,9276.830503523612,10000.0,0.0
2020-03-16,58.4613791676151,62.60042786023226,57.99020945319157,58.52420425415039,322423600,58.52420425415039,-0.1286471199428313,69.70822200775146,73.52379447937011,66.55059732333272,69.74164102838523,40.052909839160854,0.9784836980759236,0,0,0,-0.0,0.0,-0.0,10000.0,8083.392977047493,10000.0,0.0
2020-03-17,59.804826482410455,62.24524591333619,57.60361433805932,61.09752655029297,324056000,61.09752655029297,0.04397022272985596,68.90916538238525,73.31181266784668,65.71166335824968,69.10133625223024,41.59307332160074,0.9985814844757261,0,0,0,0.0,0.0,0.0,10000.0,8438.821566661225,10000.0,0.0
2020-03-18,57.93464652653443,60.406478598445545,57.29433564123959,59.601863861083984,300233600,59.601863861083984,-0.024479922079624905,67.97951049804688,73.05849136352539,64.77169420483958,68.39767163066385,43.99893125953647,0.9956585757334034,0,0,0,-0.0,0.0,-0.0,10000.0,8232.2398722655,10000.0,0.0
2020-03-19,59.77583883377371,61.09269941838276,58.62086718026377,59.14519500732422,271857200,59.14519500732422,-0.007661989477781073,67.06713218688965,72.80283416748047,63.90607894368337,67.71230299189794,43.66127774197673,0.9957480729390963,0,0,0,-0.0,0.0,-0.0,10000.0,8169.1645369856315,10000.0,0.0
2020-03-20,59.725089265820536,60.84865193316744,55.090706190239764,55.390323638916016,401693200,55.390323638916016,-0.06348565370260795,66.05459957122802,72.44893821716309,62.595962742949936,66.79956378056595,33.86071069880663,1.012237921958183,0,0,0,-0.0,0.0,-0.0,10000.0,7650.539786150936,10000.0,0.0
2020-03-23,55.11004159498472,55.211524041383235,51.37208822817037,54.21360778808594,336752800,54.21360778808594,-0.021244068882878775,65.16287975311279,72.04045997619629,61.30636967297086,65.86727074408594,34.60243415846283,1.0048128706723225,0,0,0,-0.0,0.0,-0.0,10000.0,7488.011191942741,10000.0,0.0
2020-03-24,57.110704962845915,59.848327192203485,56.61295613694801,59.652610778808594,287531200,59.652610778808594,0.10032542036278103,64.66513156890869,71.73738761901855,61.05194522771513,65.4069255614728,37.3045366036879,1.076781553532627,0,0,0,0.0,0.0,0.0,10000.0,8239.249062455605,10000.0,0.0
2020-03-25,60.587696143364745,62.399890444761496,59.02920978154729,59.32399368286133,303602000,59.32399368286133,-0.005508846832635306,64.09574089050292,71.39577926635742,60.78610652850685,64.956338014909,38.79644277521089,1.0738252880757537,0,0,0,-0.0,0.0,-0.0,10000.0,8193.860301354604,10000.0,0.0
2020-03-26,59.56562765348039,62.50379627651141,59.52696661828964,62.44580841064453,252087200,62.44580841064453,0.052623138362397404,63.91355590820312,71.1372412109375,61.04144527960495,64.77037285903755,43.06571067171405,1.0698084568945738,0,0,0,0.0,0.0,0.0,10000.0,8625.046945714941,10000.0,0.0
2020-03-27,61.07094557233669,61.82481719246613,59.69367869443923,59.86040115356445,204216800,59.86040115356445,-0.04140241471578687,63.60403270721436,70.83345512390137,60.85974618329103,64.40667125122474,45.57842386931687,1.0795317099716604,0,0,0,-0.0,0.0,-0.0,10000.0,8267.94917512532,10000.0,0.0
2020-03-30,60.585294586356675,61.74026638113085,60.26151299763773,61.56871032714844,167976400,61.56871032714844,0.0285382179314424,63.07245655059815,70.54503303527832,60.96881759003833,64.19645192351538,42.22407710716869,1.0265572884727932,0,0,0,0.0,0.0,0.0,10000.0,8503.901710531136,10000.0,0.0
2020-03-31,61.759583420299464,63.42438208826982,60.88972867869349,61.443050384521484,197002000,61.443050384521484,-0.0020409708431320395,62.649248886108396,70.23727188110351,61.04177648149728,63.992496253960276,44.34517090288865,1.0220540995869754,0,0,0,-0.0,0.0,-0.0,10000.0,8486.545495087083,10000.0,0.0
2020-04-01,59.560797914440066,60.097207829556126,57.7800158056968,58.21010971069336,176218400,58.21010971069336,-0.052616864781221184,61.902262687683105,69.87526557922364,60.60613543983514,63.564171324829395,47.885624831783645,1.0171426951355313,0,0,0,-0.0,0.0,-0.0,10000.0,8040.010078312403,10000.0,0.0
2020-04-02,58.07237254686632,59.23459262853542,57.241178794751,59.181434631347656,165934000,59.181434631347656,0.01668653306928669,61.3224817276001,69.52723838806152,60.386950700067835,63.23952416234927,38.79089156969296,1.0173356893271028,0,0,0,0.0,0.0,0.0,10000.0,8174.169972361561,10000.0,0.0
2020-04-03,58.666765747737614,59.36747934105108,57.74133816366961,58.33090591430664,129880000,58.33090591430664,-0.014371546116431988,60.747171020507814,69.15482391357422,60.07063611764304,62.87592281064241,49.65260162115587,1.0174331463880228,0,0,0,-0.0,0.0,-0.0,10000.0,8056.694511640213,10000.0,0.0
2020-04-06,60.62392740731182,63.574177122829745,60.25665875100896,63.41954040527344,201820400,63.41954040527344,0.0872373643303681,60.70246963500976,68.8886181640625,60.58585216189387,62.91619078061508,53.82713888387995,1.0323233821288837,0,0,0,0.0,0.0,0.0,10000.0,8759.539306050649,10000.0,0.0
2020-04-07,65.43229446081726,65.64976368215225,62.58111162954673,62.68500900268555,202887200,62.68500900268555,-0.011582099111629884,60.389444541931155,68.65284706115723,60.90879936816951,62.89906620447215,55.21241298112865,0.9984745032030807,0,0,0,-0.0,0.0,-0.0,10000.0,8658.085453635751,10000.0,0.0
2020-04-08,63.48478743589154,64.6035165473233,63.1199373363336,64.2894058227539,168895200,64.2894058227539,0.025594585461407915,60.27636318206787,68.4070273590088,61.4288926688748,63.00205432434487,58.371988031467446,0.9958997836572528,0,0,0,0.0,0.0,0.0,10000.0,8879.685561711003,10000.0,0.0
2020-04-09,64.9248861243381,65.25591244712727,63.95838246710248,64.75332641601562,161834800,64.75332641601562,0.007216128183557213,60.515089225769046,68.13842567443848,61.940344014588774,63.13177818298714,67.06596210890626,0.9248195292120976,0,0,0,0.0,0.0,0.0,10000.0,8943.762510953993,10000.0,0.0
2020-04-13,64.8306516969401,66.13301897916537,64.23141674512242,66.02428436279297,131022800,66.02428436279297,0.01962768582129537,60.458065605163576,67.89750938415527,62.568642529697115,63.34603790000979,71.45363749600182,0.823312359965156,0,0,0,0.0,0.0,0.0,10000.0,9119.307871579278,10000.0,0.0
2020-04-14,67.65526649113433,69.64868059310524,67.18409293567838,69.35872650146484,194994800,69.35872650146484,0.05050326816644679,60.9997917175293,67.79251213073731,63.613270833046,63.79142224085831,69.09037843126367,0.684686783262626,0,0,0,0.0,0.0,0.0,10000.0,9579.862722510035,10000.0,0.0
2020-04-15,68.23515430833677,69.18474234820361,67.80747910974512,68.72565460205078,131154400,68.72565460205078,-0.00912750177730981,61.38119812011719,67.67895195007324,64.3997914128929,64.15692093427998,68.27272523721804,0.6749987151521728,0,0,0,-0.0,0.0,-0.0,10000.0,9492.42250848394,10000.0,0.0
2020-04-16,69.43843567778042,69.63657063800945,68.22305798705365,69.27171325683594,157125200,69.27171325683594,0.007945484956775717,61.86469058990478,67.52718559265136,65.14931785042259,64.5357944396545,64.74265746664597,0.6648432889006481,0,0,0,0.0,0.0,0.0,10000.0,9567.84440872846,10000.0,0.0
2020-04-17,68.78847886393716,69.33455576393993,66.89654391550201,68.33180236816406,215250000,68.33180236816406,-0.01356846603731321,62.32402095794678,67.34408653259277,65.63893085315205,64.81698021213668,69.69663803310968,0.6670583813922767,0,0,0,-0.0,0.0,-0.0,10000.0,9438.02343681833,10000.0,0.0
2020-04-20,67.15993057649021,68.06119058127958,66.89414057720502,66.91346740722656,130015200,66.91346740722656,-0.020756586417780554,62.90017814636231,67.11449378967285,65.83501339993275,64.97227555992112,62.59681621776165,0.6219888388140588,0,0,0,-0.0,0.0,-0.0,10000.0,9242.122287738972,10000.0,0.0
2020-04-21,66.75641592219942,66.99079338426836,64.13477293897611,64.84515380859375,180991600,64.84515380859375,-0.030910273802511656,63.431755447387694,66.8648461151123,65.68272730895752,64.96285913389687,57.34561774727723,0.6293734544271214,0,0,0,-0.0,0.0,-0.0,10000.0,8956.445757308666,10000.0,0.0
2020-04-22,66.11124487734209,67.14782183221747,65.77055891988769,66.71289825439453,116862400,66.71289825439453,0.02880314620447777,63.78476982116699,66.64520774841309,65.84121514671706,65.09249166134114,69.50881432852876,0.5372782908192856,0,0,0,0.0,0.0,0.0,10000.0,9214.4195739289,10000.0,0.0
2020-04-23,66.65734876053877,68.07811050746528,66.41572281375096,66.45438385009766,124814400,66.45438385009766,-0.003875028833421168,64.1412893295288,66.42977394104004,65.93554879339099,65.193372564212,67.2513512907025,0.536839407431522,0,0,0,-0.0,0.0,-0.0,10000.0,9178.713432396687,10000.0,0.0
2020-04-24,66.97870028455014,68.38254612868516,66.93037215656294,68.37287902832031,126161200,68.37287902832031,0.028869354692238725,64.4376428604126,66.21603157043457,66.3105226756878,65.42889156155336,72.67084628807558,0.5158209644800129,0,0,0,0.0,0.0,0.0,10000.0,9443.696966094963,10000.0,0.0
2020-04-27,68.09018514896542,68.7522452213369,67.64318307081028,68.42121887207031,117087600,68.42121887207031,0.0007070031924496512,64.8656837463379,66.0145157623291,66.63524516743897,65.65054543640646,64.61877852320858,0.4863525111667565,0,0,0,0.0,0.0,0.0,10000.0,9450.37368999852,10000.0,0.0
2020-04-28,68.88270980207805,69.06392923095741,67.22032976851494,67.31214141845703,112004800,67.31214141845703,-0.016209554168962748,65.15285530090333,65.79043174743653,66.73938305221097,65.77362662026206,63.234309273743314,0.4861827931573997,0,0,0,-0.0,0.0,-0.0,10000.0,9297.187345753548,10000.0,0.0
2020-04-29,68.79814778505363,69.99178036647727,68.59518290617446,69.52302551269531,137280800,69.52302551269531,0.032845249722393444,65.55685405731201,65.63931907653809,67.16763573843933,66.05135987155342,64.46705153745151,0.49525673283491345,0,0,0,0.0,0.0,0.0,10000.0,9602.5557858407,10000.0,0.0
2020-04-30,70.06185003558508,71.16608226501852,69.67283584195576,70.98969268798828,183064000,70.98969268798828,0.02109613562524193,66.19583320617676,65.49521369934082,67.7556444999084,66.41716230240044,66.33342271880224,0.44480826088282904,1,0,0,0.0,0.0,0.0,10000.0,9805.132605047746,10000.0,0.0
2020-05-01,69.16541493960355,72.24614521202258,69.06876605288338,69.8468017578125,240616800,69.8468017578125,-0.016099392558282744,66.7291015625,65.34429450988769,68.07736100112442,66.671209669468,60.079018783054416,0.45373540906600623,1,1,1,-0.016099392558282744,0.001,-0.017099392558282744,9829.006074417173,9647.275926153065,10000.0,-0.017099392558282633
2020-05-04,69.87097499683554,70.9631215704607,69.18233960605242,70.8350601196289,133568000,70.8350601196289,0.014148942212745874,67.35430927276612,65.2481761932373,68.50162240397125,66.97964303614658,54.44235584944852,0.4457267613269898,1,1,0,0.014148942212745874,0.0,0.014148942212745874,9968.076113372828,9783.77467574262,10000.0,-0.003192388662717205
2020-05-05,71.2941362490643,72.72939466051092,71.1491592367676,71.89820098876953,147751200,71.89820098876953,0.015008681680302782,67.77824230194092,65.24518013000488,69.02417295547868,67.3439806622668,59.30549389169758,0.3415534300020261,1,1,0,0.015008681680302782,0.0,0.015008681680302782,10117.68379472347,9930.616235482648,10117.68379472347,0.0
2020-05-06,72.59893499011841,73.27065487426464,72.21475059268822,72.6400146484375,142333600,72.6400146484375,0.010317555230399122,68.27599258422852,65.30582893371582,69.58045629285695,67.73627947605722,59.76750380753223,0.3349485966116984,1,1,0,0.010317555230399122,0.0,0.010317555230399122,10222.073556079245,10033.075916964139,10222.073556079245,0.0
2020-05-07,73.26580616038919,73.73697961793019,72.96377378346223,73.39144897460938,115215200,73.39144897460938,0.010344633461442099,68.7310947418213,65.35942176818848,70.1667628592804,68.15518092039441,64.83427206313274,0.3283966050260016,1,1,0,0.010344633461442099,0.0,0.010344633461442099,10327.817160232786,10136.864409815953,10327.817160232786,0.0
2020-05-08,74.05045567520663,75.19159229593362,73.72337622769179,75.13829040527344,133838400,75.13829040527344,0.023801702447221018,69.25034294128417,65.54039741516114,70.93161325097164,68.67244828964472,73.65845779485838,0.3338771201554688,1,1,0,0.023801702447221018,0.0,0.023801702447221018,10573.63679120995,10378.139040246217,10573.63679120995,0.0
2020-05-11,74.64647707690482,76.81487886134366,74.43811241092033,76.32063293457031,145946400,76.32063293457031,0.01573555271113669,69.76516036987304,65.74579277038575,71.7606932022945,69.23898048556514,84.78167366718127,0.3323110261912413,1,1,0,0.01573555271113669,0.0,0.01573555271113669,10740.018810286449,10541.444794157518,10740.018810286449,0.0
2020-05-12,77.00385116379037,77.45449582037008,75.32727766040104,75.44841766357422,162301200,75.44841766357422,-0.011428302379827504,70.06964492797852,65.81075645446778,72.32803542710677,69.69893879504728,78.17743053231325,0.2967780012848608,1,1,0,-0.011428302379827504,0.0,-0.011428302379827504,10617.27862775746,10420.973975529627,10740.018810286449,-0.011428302379827504
2020-05-13,75.62770513487014,76.54837362731435,73.46172121123148,74.53744506835938,200622400,74.53744506835938,-0.012074111338913562,70.36023445129395,65.90336128234863,72.6679446026841,70.05734666714449,75.01973073625992,0.2987349214640587,1,1,0,-0.012074111338913562,0.0,-0.012074111338913562,10489.08442348965,10295.14997548916,10740.018810286449,-0.02336442712339215
2020-05-14,73.77668558751988,75.05592369907653,73.05468852162736,74.99535369873047,158929200,74.99535369873047,0.006143336814820266,70.64641647338867,65.94027168273925,73.02600754053739,70.42312496578047,72.53648199487697,0.2985064515261935,1,1,0,0.006143336814820266,0.0,0.006143336814820266,10553.52240198223,10358.396549347677,10740.018810286449,-0.017364625853876325
2020-05-15,72.76878686428954,74.5979975896763,72.7348641211466,74.55196380615234,166348400,74.55196380615234,-0.0059122315011580495,70.95742454528809,66.01576988220215,73.2607700429397,70.7289648798821,70.31684477038502,0.2936787937934875,1,1,0,-0.0059122315011580495,0.0,-0.0059122315011580495,10491.127534389056,10297.155310967137,10740.018810286449,-0.023174193667055087
2020-05-18,75.8748339325949,76.68162311206635,75.18433442581173,76.30850982666016,135178400,76.30850982666016,0.02356136486324001,71.42717666625977,66.1451976776123,73.729653086589,71.14226450556936,78.58657000530435,0.28507988601200956,1,1,0,0.02356136486324001,0.0,0.02356136486324001,10738.312818053579,10539.770344302284,10740.018810286449,-0.0001588444362160546
