Date,Open,High,Low,Close,Volume,Price,Return,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,Vol_20,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2025-10-27,623.7164465731967,627.7412294550786,623.2270868116484,627.2818603515625,54098600,627.2818603515625,0.017809259983306847,605.5557983398437,590.6819921875,609.6112651831611,602.7831535116117,62.80966931865114,0.18995625054934487,1,1,0,0.017809259983306847,0.0,0.017809259983306847,19542.83427538312,30073.888508399068,19542.83427538312,0.0
2025-10-28,629.5488872669928,633.8633359425862,628.4403301580431,632.1055908203125,61195700,632.1055908203125,0.007689893130412795,607.1812042236328,591.8101049804687,613.0719306657998,604.9551859048488,61.941292904227076,0.19086171525121765,1,1,0,0.007689893130412795,0.0,0.007689893130412795,19693.11658242618,30305.153497044605,19693.11658242618,0.0
2025-10-29,634.77220425535,636.190360053584,629.4390484873167,634.9519653320312,67422800,634.9519653320312,0.0045030048033982695,608.8051147460938,593.1513610839844,616.4380898452199,607.1771695661216,63.61763504967783,0.19082197701798168,1,1,0,0.0045030048033982695,0.0,0.0045030048033982695,19781.794780990727,30441.617748809516,19781.794780990727,0.0
2025-10-30,631.3565662863019,632.6848720357782,625.1346019679808,625.2444458007812,61628600,625.2444458007812,-0.015288588840218331,609.8198089599609,594.3659008789062,617.7929138383832,608.5154863242445,72.68217534070766,0.20106661510514295,1,1,0,-0.015288588840218331,0.0,-0.015288588840218331,19479.359054062585,29976.208371416873,19781.794780990727,-0.01528858884021822
2025-10-31,633.3539723359148,633.3839629929544,625.883616641787,628.2605590820312,66305100,628.2605590820312,0.004823894560769926,611.1126434326172,595.6930358886718,619.4033207989444,609.9780843063028,69.03492895986932,0.20008294796339787,1,1,0,0.004823894560769926,0.0,0.004823894560769926,19573.325428250762,30120.81043993226,19781.794780990727,-0.01053844481999644
2025-11-03,634.2927319253315,635.001840248536,629.0394906897283,631.2666625976562,37154300,631.2666625976562,0.004784803808179916,612.3295745849609,596.9069177246093,621.2284503064385,611.5550160315881,74.31508521756116,0.19935246091637993,1,1,0,0.004784803808179916,0.0,0.004784803808179916,19666.979950298602,30264.93260843071,19781.794780990727,-0.005804065402723491
2025-11-04,622.478029730703,626.1432903257465,617.6642245044198,618.4531860351562,63830800,618.4531860351562,-0.02029804094164056,613.065625,597.8974499511719,620.8014865723951,612.065991587408,60.82097115790111,0.2133146805202889,1,1,0,-0.02029804094164056,0.0,-0.02029804094164056,19267.778786069015,29650.613767248793,19781.794780990727,-0.025984295187191697
2025-11-05,617.6941518361581,625.7937017112316,616.4158305661566,622.47802734375,48688500,622.47802734375,0.0065079158770231516,613.6568634033204,598.9227905273438,621.0594159218343,612.8372534952852,64.467662983438,0.2108918590939802,1,1,0,0.0065079158770231516,0.0,0.0065079158770231516,19393.171869545844,29843.57746734815,19781.794780990727,-0.01964548291737056
2025-11-06,620.9899080817669,621.2395864016282,609.5147022540025,610.8829345703125,72115100,610.8829345703125,-0.018627312554173714,613.7053009033203,599.698671875,619.4938034062156,612.6924891304723,54.38974597155741,0.2221240396615883,1,1,0,-0.018627312554173714,0.0,-0.018627312554173714,19031.929195715005,29287.67182212916,19781.794780990727,-0.03790685292096463
2025-11-07,607.5272307243642,609.1651350193971,597.899620744235,608.9553833007812,81835400,608.9553833007812,-0.0031553529497220234,614.7159973144531,600.3643774414063,617.8725080053796,612.415666476421,48.90883696461584,0.180783265583662,1,1,0,-0.0031553529497220234,0.0,-0.0031553529497220234,18971.876741788405,29195.258880454716,19781.794780990727,-0.0409425963705079
2025-11-10,618.1235878797521,623.5066669290842,616.0962316788492,622.4280395507812,55919900,622.4280395507812,0.02212420912838109,615.7756317138671,601.4328100585938,618.5733590123644,613.1573237411885,56.18408480010002,0.18209656277980668,1,1,0,0.02212420912838109,0.0,0.02212420912838109,19391.6145103816,29841.18089348312,19781.794780990727,-0.019724209806486703
