entry_date,exit_date,entry_price,exit_price,trade_return,holding_days
2022-01-12,2022-03-02,444.3333740234375,413.08056640625,-0.07033639479788212,49
2023-02-03,2024-09-24,395.2982177734375,561.2421264648438,0.41979422428490665,599
