Date,Open,High,Low,Close,Volume,Price,Return,SMA_10,SMA_15,SMA_20,SMA_30,SMA_50,SMA_100,SMA_150,SMA_200,EMA_12,EMA_26,RSI_14,Vol_20,BB_Mid,BB_Std,BB_Upper,BB_Lower,Signal,Position,Trade,Gross_Strategy_Return,Transaction_Cost,Strategy_Return,Portfolio_Value,Buy_Hold_Value,Running_Max,Drawdown
2021-11-17,387.35257614620315,389.271080351987,386.27160647829044,387.2357177734375,28703300,387.2357177734375,0.0005283767322157296,385.12827453613284,382.7040079752604,378.98079071044924,371.4104899088542,366.19758850097656,361.56779876708987,349.79927815755207,,382.6532728947998,376.3536794900628,71.1049583703632,0.11177716282978611,378.98079071044924,7.812454368372343,394.60569944719396,363.3558819737045,0,0,0,0.0,0.0,0.0,10189.956782500874,12615.384737748085,10386.560656151254,-0.01892867910360152
2021-11-18,389.2808006923199,391.7543819923216,387.0604026086429,391.24798583984375,45721500,391.24798583984375,0.010361306775822143,385.4720428466797,383.8421244303385,380.17279357910155,372.66936645507815,366.6397265625,362.0270034790039,350.2124379475911,,383.97553642480653,377.45696144189844,73.00010507086753,0.11435591506694004,380.17279357910155,7.772386820813206,395.717567220728,364.62801993747513,0,0,0,0.0,0.0,0.0,10189.956782500874,12746.096609110917,10386.560656151254,-0.01892867910360152
2021-11-19,392.88408448146737,394.7051967758908,392.0562980604122,393.429443359375,45191700,393.429443359375,0.005575638977025177,385.99696044921876,385.0029642740885,381.62822265625,374.05971374511716,367.18152282714846,362.51347076416016,350.6561407470703,,385.42998364550937,378.6401082506004,73.71150534440473,0.10605261284479704,381.62822265625,7.362349052228465,396.3529207607069,366.90352455179305,0,0,0,0.0,0.0,0.0,10189.956782500874,12817.164242169605,10386.560656151254,-0.01892867910360152
2021-11-22,394.9681162320718,398.02601892400503,388.75488925618885,388.86199951171875,61715400,388.86199951171875,-0.01160930866957044,386.1177154541016,385.7736124674479,382.66878814697264,375.3877309163411,367.63703063964846,362.9529016113281,351.0507383219401,,385.95798608646464,379.3972853810536,63.49042160763895,0.11649865759296468,382.66878814697264,6.790868804593705,396.2505257561601,369.0870505377852,0,0,0,-0.0,0.0,-0.0,10189.956782500874,12668.365826213676,10386.560656151254,-0.01892867910360152
2021-11-23,387.70316712665146,389.7677741026922,382.64886397876717,387.08966064453125,70098700,387.08966064453125,-0.004557757943468244,386.3280731201172,386.3209269205729,383.5627899169922,376.69724731445314,368.0779089355469,363.3350164794922,351.46001322428384,,386.13208986462877,379.967090956126,56.0258249011278,0.11935153057354174,383.5627899169922,6.063750565978133,395.69029104894844,371.43528878503594,0,0,0,-0.0,0.0,-0.0,10189.956782500874,12610.626481238489,10386.560656151254,-0.01892867910360152
2021-11-24,384.6063137412448,388.6186100065078,382.27880505991624,388.3362121582031,46954400,388.3362121582031,0.0032203172556877213,387.22889709472656,386.683203125,384.4762710571289,377.9554768880208,368.4894384765625,363.7145184326172,351.85026326497393,,386.47118560210174,380.58702585998356,50.845911810760796,0.11938689567487064,384.4762710571289,5.244352963099814,394.9649769833285,373.9875651309293,0,0,0,0.0,0.0,0.0,10189.956782500874,12651.236699301055,10386.560656151254,-0.01892867910360152
2021-11-26,385.75547040384413,387.1481120691461,379.5812047702449,380.9738464355469,51533300,380.9738464355469,-0.01895874114273155,387.28830871582034,386.22743937174477,384.81615142822267,378.75306905110676,368.74866088867185,364.0130038452148,352.1771152750651,,385.62544111493946,380.61567923595123,40.53723075147548,0.13685993761226342,384.81615142822267,4.7374624943963175,394.2910764170153,375.34122643943005,0,0,0,-0.0,0.0,-0.0,10189.956782500874,12411.385177583581,10386.560656151254,-0.01892867910360152
2021-11-29,385.54122833660483,390.25470446434224,384.81083375590487,389.24188232421875,54447100,389.24188232421875,0.021702371346560723,387.7742645263672,386.2982137044271,385.47740325927737,379.75127563476565,369.2604052734375,364.41537689208985,352.5686741129557,,386.1818166855978,381.25465724248954,51.73224974341111,0.15509043963833852,385.47740325927737,4.351900370551928,394.18120400038123,376.7736025181735,0,0,0,0.0,0.0,0.0,10189.956782500874,12680.741667632697,10386.560656151254,-0.01892867910360152
2021-11-30,388.35560225906863,390.7026066888546,381.5093727135258,383.5252685546875,81332700,383.5252685546875,-0.01468653305085399,387.69732360839845,386.02293497721354,385.78855285644534,380.43849487304686,369.8081024169922,364.7387933349609,352.92957173665366,,385.7731169731501,381.4228506730227,48.5053524792764,0.16551135888280832,385.78855285644534,3.939566851875211,393.66768656019576,377.9094191526949,0,0,0,-0.0,0.0,-0.0,10189.956782500874,12494.50553602167,10386.560656151254,-0.01892867910360152
2021-12-01,387.86873256819564,390.01123520199883,376.53302425799205,377.0004577636719,77766500,377.0004577636719,-0.01701272725941716,386.6942474365234,385.4905598958333,385.69457855224607,380.8166768391927,370.2165399169922,364.98324615478515,353.23906778971354,,384.4234770947688,381.09526601307084,47.66008023493693,0.1766128615078803,385.69457855224607,4.1308127539377395,393.95620406012154,377.4329530443706,1,0,0,-0.0,0.0,-0.0,10189.956782500874,12281.939921096055,10386.560656151254,-0.01892867910360152
2021-12-02,375.7148912421817,381.4996176337462,374.29306504177873,379.71746826171875,84416600,379.71746826171875,0.007206915647169021,385.9424224853516,385.5165262858073,385.5353485107422,381.30133463541665,370.612705078125,365.25486907958987,353.5811222330729,,383.699475735838,380.9932069203781,49.355778519142596,0.17424527886523383,385.5353485107422,4.30195378116235,394.1392560730669,376.9314409484175,1,1,1,0.007206915647169021,0.001,0.006206915647169021,10253.204984698157,12370.45482609099,10386.560656151254,-0.012839252170940618
2021-12-03,381.08090862703,382.08398259178455,368.9953102494591,373.11474609375,105349100,373.11474609375,-0.017388513091575408,384.1290985107422,385.0321940104167,384.8005706787109,381.49156188964844,370.81039855957033,365.45414093017575,353.8908186848958,,382.07105579090137,380.40961722951675,39.567116252100895,0.17691412061738218,384.8005706787109,5.077957001136168,394.95648468098324,374.6446566764386,1,1,0,-0.017388513091575408,0.0,-0.017388513091575408,10074.916995591126,12155.351010398765,10386.560656151254,-0.030004509758055797
2021-12-06,373.60172715869413,377.4679505875156,369.3848988532897,376.10455322265625,67588800,376.10455322265625,0.008013103636903773,382.3966094970703,384.4803426106771,384.19678497314453,381.8843516031901,371.06107055664063,365.7081170654297,354.25963704427085,,381.15313231886364,380.0907235993789,42.803365905458605,0.18015377435309818,384.19678497314453,5.364770684027371,394.9263263411993,373.4672436050898,1,1,0,0.008013103636903773,0.0,0.008013103636903773,10155.64834961,12252.753097788034,10386.560656151254,-0.022231835367417796
2021-12-07,382.7559374678274,388.0439865824426,382.7169747724457,387.4304504394531,56005300,387.4304504394531,0.03011369343910042,382.2534545898437,384.68939412434895,384.18558502197266,382.5303436279297,371.5963037109375,366.1037567138672,354.7111521402995,,382.1188735681851,380.634407069014,50.304794514164726,0.21229377455163592,384.18558502197266,5.3574010057804555,394.90038703353355,373.47078301041176,0,1,0,0.03011369343910042,0.0,0.03011369343910042,10461.47243068546,12621.72874835981,10461.47243068546,0.0
2021-12-08,387.76157982882177,389.3684417682752,385.86254226048624,389.1639099121094,39204000,389.1639099121094,0.0044742468504734845,382.46087951660155,384.8315734863281,384.39447631835935,383.1954864501953,372.3703271484375,366.545234375,355.1581585693359,,383.20272531340424,381.2662220944285,51.438503153491794,0.21119513804560985,384.39447631835935,5.470511252192035,395.33549882274343,373.4534538139753,0,0,1,0.0,0.001,-0.001,10451.010958254776,12678.20147845969,10461.47243068546,-0.0009999999999998899
2021-12-09,387.9368780298735,389.7385237714015,383.2428688299524,383.4376525878906,49973700,383.4376525878906,-0.014714255814502364,381.9710235595703,384.578369140625,384.59996032714844,383.6411885579427,373.0413153076172,366.8893698120117,355.54956502278645,,383.2388679710175,381.4270687976479,44.31849917040395,0.21121182112293443,384.59996032714844,5.345952478319768,395.29186528378796,373.9080553705089,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12491.651178637832,10461.47243068546,-0.0009999999999998899
2021-12-10,386.2521255589691,387.86873579248993,383.07733428062323,387.6058044433594,52545800,387.6058044433594,0.010870481360756079,382.63421936035155,384.33555704752604,384.9612640380859,384.0888407389323,373.8213763427734,367.24824157714846,356.02343119303384,,383.9107043513778,381.88475291955245,45.882693586478986,0.21423928425130379,384.9612640380859,5.289606986746181,395.5404780115783,374.38205006459356,0,0,0,0.0,0.0,0.0,10451.010958254776,12627.441439940281,10461.47243068546,-0.0009999999999998899
2021-12-13,387.5961089738762,387.917469555343,381.63609315889886,382.00616455078125,50166400,382.00616455078125,-0.014446739002321629,381.9106475830078,383.5740051269531,384.8424560546875,384.2884847005208,374.4462066650391,367.52786712646486,356.46288106282555,,383.61769822820906,381.89374637371753,45.22265849617051,0.21786525374712268,384.8424560546875,5.3298268676212,395.5021097899299,374.1828023194451,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12445.016089190363,10461.47243068546,-0.0009999999999998899
2021-12-14,377.17574882281724,379.89282497907953,373.60170132492505,378.05224609375,75199200,378.05224609375,-0.010350404846688366,381.36334533691405,382.8533548990885,384.53033447265625,384.3134836832682,375.13920654296874,367.72661041259767,356.93051371256513,,382.7614748229077,381.60919079742365,43.88829038555997,0.22081269869686151,384.53033447265625,5.54214725118979,395.6146289750358,373.4460399702767,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12316.205134343694,10461.47243068546,-0.0009999999999998899
2021-12-15,377.7989931184736,387.03119032125574,373.8451265926006,386.67083740234375,73858000,386.67083740234375,0.022797355121272123,382.33038330078125,382.8254333496094,384.51231536865237,384.57318013509115,375.9118664550781,368.0087188720703,357.4397332763672,,383.362915219744,381.9841275829733,48.975876006886665,0.23477247369354873,384.51231536865237,5.534168316355407,395.5806520013632,373.4439787359415,0,0,0,0.0,0.0,0.0,10451.010958254776,12596.982036537762,10461.47243068546,-0.0009999999999998899
2021-12-16,387.63498944686694,388.0634899444793,375.1403571675507,376.7277526855469,82591400,376.7277526855469,-0.02571459690002631,382.0314117431641,382.05153605143227,383.98691711425784,384.36736958821615,376.4410607910156,368.23089080810547,357.83699788411457,,382.3421209837137,381.59476647946025,47.469188843884076,0.2519275184013575,383.98691711425784,5.756346562093962,395.49961023844577,372.4742239900699,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12273.05572131132,10461.47243068546,-0.0009999999999998899
2021-12-17,373.3094911519789,379.01632239107107,371.7902729452207,374.84820556640625,80492500,374.84820556640625,-0.004989138988943709,382.2047576904297,381.6431599934896,383.16692810058595,383.9352996826172,376.86839111328123,368.4206494140625,358.23455810546875,,381.18921091951256,381.09502122664145,40.71369842299914,0.24840763495009363,383.16692810058595,5.835103747699878,394.8371355959857,371.49672060518617,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12211.823740498648,10461.47243068546,-0.0009999999999998899
2021-12-20,370.11995574802063,372.00189791934713,368.07223292718174,371.2120666503906,65336800,371.2120666503906,-0.009700296978936596,381.71550903320315,380.44117228190106,382.0560592651367,383.36969299316405,377.258251953125,368.56772277832033,358.6220635986328,,379.65426564733997,380.3629505172895,41.836807776861946,0.24812829066932393,382.0560592651367,5.8930788157628236,393.84221689666236,370.269901633611,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12093.365423561385,10461.47243068546,-0.0009999999999998899
2021-12-21,374.48839163256685,379.8319681606961,370.73426792255754,379.5199279785156,48899500,379.5199279785156,0.022380364418351117,380.92445678710936,380.1741495768229,381.5889556884766,383.0985422770182,377.8682208251953,368.8164547729492,359.0625577799479,,379.63359831367467,380.30050440330626,51.631737106869515,0.2610930828219045,381.5889556884766,5.692037859489727,392.973031407456,370.20487996949714,0,0,0,0.0,0.0,0.0,10451.010958254776,12364.019348784976,10461.47243068546,-0.0009999999999998899
2021-12-22,379.2273784163325,384.34667007234117,378.56431540085174,384.14190673828125,37042200,384.14190673828125,0.012178487660408965,380.42225646972656,380.65024617513023,381.4415679931641,383.0704030354818,378.5949755859375,369.1111148071289,359.4934448242187,,380.3271842251526,380.5850527244155,52.796487898216945,0.2648736582083912,381.4415679931641,5.5791526723101725,392.5998733377844,370.28326264854377,0,0,0,0.0,0.0,0.0,10451.010958254776,12514.594405857211,10461.47243068546,-0.0009999999999998899
2021-12-23,384.4928684820956,388.51028815328783,384.32711763346487,387.03790283203125,29595500,387.03790283203125,0.007538870513607021,380.78228149414065,381.1382751464844,381.3766525268555,383.32740071614586,379.3239471435547,369.41323638916015,359.95542724609373,,381.3596024723647,381.06304162127594,59.23282219986255,0.2660650545414321,381.3766525268555,5.501724664468789,392.38010185579304,370.3732031979179,0,0,0,0.0,0.0,0.0,10451.010958254776,12608.94031261328,10461.47243068546,-0.0009999999999998899
2021-12-27,388.3348913826721,393.4346923828125,388.3056394738212,393.4346923828125,32820700,393.4346923828125,0.01652755325505506,381.36517028808595,382.49293823242186,381.99969482421875,383.7625661214193,380.05171936035157,369.7741702270508,360.4244274902344,,383.2173086124336,381.97946019620457,60.995260920445574,0.26238052520352273,381.99969482421875,6.124072216406298,394.24783925703133,369.75155039140617,0,0,0,0.0,0.0,0.0,10451.010958254776,12817.335245119806,10461.47243068546,-0.0009999999999998899
2021-12-28,394.33175248289274,394.5072639278634,390.7336190720442,391.6112060546875,33113700,391.6112060546875,-0.004634787840088972,382.32567443847654,383.52671508789064,382.1181610107422,384.00352884928384,380.6980297851562,370.09420318603514,360.8782920328776,,384.50867744970344,382.69292285238845,53.016204876918934,0.25226418633712444,382.1181610107422,6.292151056024242,394.7024631227907,369.5338588986937,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12757.929615583382,10461.47243068546,-0.0009999999999998899
2021-12-29,391.7477669461673,393.0153893853777,389.17347984416216,391.552734375,32248500,391.552734375,-0.00014931053755218304,383.67572326660155,383.80153401692706,382.5195343017578,384.24546407063804,381.2709106445312,370.4294110107422,361.3242523193359,,385.59237851513365,383.3492051873967,51.766100491088615,0.24591341276141276,382.5195343017578,6.633413608293714,395.78636151834525,369.25270708517036,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12756.024722254424,10461.47243068546,-0.0009999999999998899
2021-12-30,391.3381810335833,393.5224325868595,389.79753096522217,390.3825988769531,23850100,390.3825988769531,-0.00298844930789377,384.0468994140625,383.8827799479167,383.1886413574219,384.3571767171224,381.76546264648437,370.7463018798828,361.77050923665365,,386.32933549387513,383.87019731254907,55.50541367774949,0.23705445249433763,383.1886413574219,6.721743349666272,396.6321280567544,369.74515465808935,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12717.903989001727,10461.47243068546,-0.0009999999999998899
2021-12-31,389.7097893327073,391.0749280042449,387.44754252970716,387.9448547363281,34752900,387.9448547363281,-0.006244500004964015,385.1686096191406,384.1832600911458,383.60001068115236,384.3808146158854,382.22080505371093,371.05720153808596,362.1937127685547,,386.57787691579097,384.17202378838454,50.27635441022834,0.2378311741705743,383.60001068115236,6.749825994451505,397.09966267005535,370.10035869224936,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12638.487037479274,10461.47243068546,-0.0009999999999998899
2022-01-03,389.1148565654236,391.9329186373417,386.9988996310434,391.67938232421875,40575900,391.67938232421875,0.009626439279440513,386.8517272949219,384.4548319498698,384.52824249267576,384.3951944986979,382.7062341308594,371.4115744018555,362.6490032958984,,387.3627239017029,384.7281244206685,58.13172401620537,0.22902811183565294,384.52824249267576,6.504031360838125,397.536305214352,371.5201797709995,0,0,0,0.0,0.0,0.0,10451.010958254776,12760.150665529563,10461.47243068546,-0.0009999999999998899
2022-01-04,392.22554806353065,392.2645605283282,383.4983912453861,386.5992126464844,58027200,386.5992126464844,-0.012970224900756167,388.39044189453125,384.76103515625,385.0529754638672,384.1675201416016,383.15180114746096,371.7023052978516,363.0662158203125,,387.2452606316693,384.86672354850674,57.051426338531506,0.23441282753824577,385.0529754638672,6.205131736807429,397.46323893748206,372.64271199025234,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12594.648641630112,10461.47243068546,-0.0009999999999998899
2022-01-05,384.9121912126338,386.03358359272175,374.46884526130253,374.7223815917969,75739800,374.7223815917969,-0.03072130171550025,387.9106872558594,384.53904418945314,384.4175720214844,383.6961995442708,383.28523498535156,371.8617184448242,363.4267268880208,,385.3186638563043,384.1152908109726,40.64520907650807,0.23531692741273866,384.4175720214844,6.587722109907223,397.5930162412988,371.24212780166994,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12207.72464070988,10461.47243068546,-0.0009999999999998899
2022-01-06,372.8989955790771,377.706247429034,370.666000818644,374.4591369628906,70814300,374.4591369628906,-0.0007025057531605539,386.9424102783203,383.7249308268229,383.6823333740234,383.2751820882161,383.3902252197266,372.0169427490234,363.74920776367185,,383.64796741116373,383.4000201555591,47.90652144282121,0.23427097463680208,383.6823333740234,6.84564693578758,397.3736272455986,369.99103950244825,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12199.14864391678,10461.47243068546,-0.0009999999999998899
2022-01-07,374.46881108970035,376.15575002489203,368.6279535300429,370.4026184082031,72652300,370.4026184082031,-0.010833007274407946,385.2788818359375,383.3032552083333,383.03058166503905,382.6773956298828,383.3969458007812,372.16321685791013,364.03816752115887,,381.6102214107083,382.43724965575495,46.05607209439457,0.2318301143647758,383.03058166503905,7.462855783646997,397.95629323233305,368.10487009774505,0,0,0,-0.0,0.0,-0.0,10451.010958254776,12066.995177915645,10461.47243068546,-0.0009999999999998899
2022-01-10,365.4882095760822,371.1633176681869,360.1153811127312,370.646484375,91770500,370.646484375,0.0006583807853326462,383.00006103515625,383.0231404622396,382.18261566162107,382.33315022786456,383.3263507080078,372.34617218017576,364.32771647135417,,379.92349263598396,381.56385963495825,49.46610564499728,0.22731910683903997,382.18261566162107,7.86813155062745,397.918878762876,366.44635256036617,0,0,0,0.0,0.0,0.0,10451.010958254776,12074.939855677487,10461.47243068546,-0.0009999999999998899
2022-01-11,369.9151368337182,376.38007583133276,367.8284314531936,376.2143249511719,68295700,376.2143249511719,0.015021970559252917,381.4603729248047,383.35662434895835,381.8930236816406,381.8988983154297,383.33030029296873,372.5677825927734,364.65386657714845,354.2232632446289,379.35285145370517,381.1675978065296,46.70937589998651,0.23020276823119998,381.8930236816406,7.980748139887851,397.8545199614163,365.9315274018649,0,0,0,0.0,0.0,0.0,10451.010958254776,12256.329246694224,10461.47243068546,-0.0009999999999998899
2022-01-12,378.78861868723953,380.4853186605125,375.42453016489463,377.7062683105469,54576400,377.7062683105469,0.003965673980034223,380.0757263183594,383.2357137044271,381.87572479248047,381.704931640625,383.3383801269531,372.7676382446289,364.9672263590495,354.5847436523438,379.0995309701424,380.91120302904943,43.16775881183936,0.2278092170942963,381.87572479248047,7.989881230922024,397.85548725432454,365.8959623306364,0,0,0,0.0,0.0,0.0,10451.010958254776,12304.933852678572,10461.47243068546,-0.0009999999999998899
2022-01-13,379.0908590373564,379.77344317810594,367.32138607006556,368.2574768066406,77994000,368.2574768066406,-0.02501624224074972,377.86321411132815,382.1767517089844,380.95505676269534,381.4134989420573,383.1259307861328,372.81950225830076,365.2118286132812,354.8756112670898,377.431522637296,379.97388997553765,32.497390522833996,0.22771581047721481,380.95505676269534,8.455570634800038,397.8661980322954,364.04391549309526,0,0,0,-0.0,0.0,-0.0,10451.010958254776,11997.110646663563,10461.47243068546,-0.0009999999999998899
2022-01-14,365.7319684702098,370.8805122336766,365.5271753703041,370.5489807128906,80121200,370.5489807128906,0.006222559080458767,376.1236267089844,381.077490234375,380.6461181640625,381.1078826904297,382.87886901855467,372.88319213867186,365.4505257161458,355.1515077209473,376.37267003354134,379.27574854867487,26.9041504952593,0.21190203566879165,380.6461181640625,8.726681042342753,398.099480248748,363.192756079377,0,0,0,0.0,0.0,0.0,10451.010958254776,12071.763376457227,10461.47243068546,-0.0009999999999998899
2022-01-18,364.727654753558,366.8533728528349,360.5639445252238,361.32452392578125,75450900,361.32452392578125,-0.024894028231740473,373.0881408691406,378.9368123372396,379.9699340820313,380.7148752848307,382.3491534423828,372.85045532226565,365.6423012288411,355.34980041503906,374.0575706323475,377.94602820623834,23.407563097264315,0.22833622732831804,379.9699340820313,9.672282682310048,399.3144994466514,360.62536871741116,0,0,0,-0.0,0.0,-0.0,10451.010958254776,11771.24855815681,10461.47243068546,-0.0009999999999998899
2022-01-19,362.88468448464386,365.36145518067843,357.09256854445846,357.3558654785156,81791500,357.3558654785156,-0.010983639870735251,370.16380615234374,376.6531229654948,379.2771240234375,380.0899190266927,381.73266540527345,372.80118377685545,365.81571634928383,355.52936752319334,371.48807753175794,376.42083096714777,21.90356028698129,0.22897441678225677,379.2771240234375,10.76691847317595,400.81096096978945,357.7432870770856,1,0,0,-0.0,0.0,-0.0,10451.010958254776,11641.957403165105,10461.47243068546,-0.0009999999999998899
2022-01-20,360.583414788911,364.56182268670506,352.1780301030194,352.7143249511719,88610700,352.7143249511719,-0.012988566792176526,367.96300048828124,374.0638956705729,377.9368438720703,378.93271484375,381.03386291503904,372.6702819824219,365.9301391601563,355.68184005737305,368.5998079039755,374.66479348448286,20.721546875355813,0.21331752827581638,377.9368438720703,12.295057753042416,402.52695937815514,353.3467283659855,1,1,1,-0.012988566792176526,0.001,-0.013988566792176527,10304.81629341946,11490.745061842421,10461.47243068546,-0.014974578225384172
2022-01-21,350.5203533238867,353.1628747001155,342.6512632495949,342.9340515136719,143388900,342.9340515136719,-0.027728597183723447,364.81049194335935,370.9006591796875,375.87645111083987,377.3917195638021,380.192822265625,372.40052642822263,365.9969142659505,355.7686015319824,364.6512299977749,372.3143681533117,18.598647299879744,0.22113427333295976,375.87645111083987,14.462271713092953,404.80099453702576,346.951907684654,1,1,0,-0.027728597183723447,0.0,-0.027728597183723447,10019.078193366962,11172.12282068173,10461.47243068546,-0.042287951361499876
2022-01-24,337.2980294800405,345.16712126556564,325.8308036738565,344.5040283203125,198685800,344.5040283203125,0.004578072080363427,362.2206329345703,368.0046040852865,373.74975738525393,376.09393208821615,379.49634338378905,372.1494854736328,366.0603623453776,355.8533508300781,361.55166050893456,370.254342980497,16.06363827956234,0.2190472127016176,373.74975738525393,15.800038544485696,405.3498344742253,342.14968029628255,1,1,0,0.004578072080363427,0.0,0.004578072080363427,10064.946255514993,11223.269604245485,10461.47243068546,-0.037903476570600336
2022-01-25,338.0390718156495,342.2905078911243,333.17328614629656,336.51788330078125,124398400,336.51788330078125,-0.023181572240153603,358.8077728271484,364.32717081705727,370.90391693115237,374.39100138346356,378.6191064453125,371.81245483398436,366.04975158691406,355.90030700683593,357.70031016921865,367.75534596718467,15.418982688260996,0.2107677435006057,370.90391693115237,17.13709851741684,405.17811396598603,336.6297198963187,1,1,0,-0.023181572240153603,0.0,-0.023181572240153603,9831.624976799509,10963.096569143949,10461.47243068546,-0.060206386630479614
2022-01-26,344.12365926177137,347.9948199916046,332.29565318707483,335.9913024902344,146559500,335.9913024902344,-0.0015647929476491074,354.7854705810547,360.95331013997395,368.1229217529297,372.857172648112,377.6512860107422,371.47190948486326,366.0345281982422,355.925537109375,354.3604628339903,365.4024538577809,18.285105689659147,0.2116394683049807,368.1229217529297,18.08655055260377,404.29602285813723,331.94982064772216,1,1,0,-0.0015647929476491074,0.0,-0.0015647929476491074,9816.240519371882,10945.941592948157,10461.47243068546,-0.061676969048925834
2022-01-27,340.70104092392484,342.524479086712,331.5838203522021,332.6076965332031,95255700,332.6076965332031,-0.010070516504306237,350.27561340332034,358.145664469401,365.17566986083983,371.3423543294271,376.61754638671874,371.08614624023437,365.9828037516276,355.95371963500975,351.01388340309995,362.9732125744789,17.396127441983438,0.20996481663473368,365.17566986083983,18.85399878783222,402.88366743650425,327.4676722851754,1,1,0,-0.010070516504306237,0.0,-0.010070516504306237,9717.385907211308,10835.710307481198,10461.47243068546,-0.07112636661848926
2022-01-28,334.4896757779031,343.2558447119424,329.5361642262604,343.04132080078125,108167900,343.04132080078125,0.03136916065481543,347.7539978027344,356.0511433919271,362.80860595703126,369.888037109375,375.7377484130859,370.7994665527344,366.0034259033203,356.0092933654785,349.78733531043554,361.4967761467976,30.61099767264932,0.25211782726301435,362.80860595703126,18.49106817519558,399.7907423074224,325.8264696066401,1,1,0,0.03136916065481543,0.0,0.03136916065481543,10022.21214687946,11175.617444925616,10461.47243068546,-0.041988380384922475
2022-01-31,344.4064276809,354.5962372466079,342.7682318529032,354.01116943359375,94326400,354.01116943359375,0.03197821360763453,346.1002166748047,354.9583801269531,361.1119216918945,369.1308176676432,375.07325744628906,370.6354229736328,366.06961832682293,356.11777297973634,350.43715594476754,360.9422867606343,39.767264617764326,0.28644571240211086,361.1119216918945,17.598536990199307,396.3089956722931,325.9148477114959,1,1,0,0.03197821360763453,0.0,0.03197821360763453,10342.7045877334,11532.993726776655,10461.47243068546,-0.011352880174275604
2022-02-01,355.3568493429369,357.07304048443206,350.1985748796091,356.4197082519531,74433000,356.4197082519531,0.006803567306119085,345.6097351074219,354.0099283854167,359.34893798828125,368.51653442382815,374.37669189453123,370.5082092285156,366.1435662841797,356.25350143432615,351.35754860741145,360.60728094517646,37.331524490471935,0.2847812620795434,359.34893798828125,16.07539238513655,391.49972275855436,327.19815321800814,1,1,0,0.006803567306119085,0.0,0.006803567306119085,10413.071874523352,11611.459225837829,10461.47243068546,-0.004626552952540552
2022-02-02,360.55425734686753,360.8857889453941,355.2204403419751,359.31585693359375,78777100,359.31585693359375,0.008125669301073835,345.8057342529297,352.88336385091145,357.9847702026367,368.1199940999349,373.6944201660156,370.437971496582,366.240453898112,356.41571060180667,352.5819037345164,360.51161990728144,38.43802198670851,0.28635207202061347,357.9847702026367,14.74368931342793,387.47214882949254,328.49739157578085,0,1,0,0.008125669301073835,0.0,0.008125669301073835,10497.685052984043,11705.810103609889,10497.685052984043,0.0
2022-02-03,349.6037665908934,352.9191116851506,343.68488272899515,344.74774169921875,95384800,344.74774169921875,-0.04054403654405758,345.0090759277344,350.6861287434896,356.4860382080078,366.96092122395834,372.8121350097656,370.22458282470706,366.23931274414065,356.4910874938965,351.3766480367783,359.3439252252027,36.11340341101435,0.3005104731321539,356.4860382080078,14.473748384390287,385.4335349767884,327.53854143922723,0,0,1,-0.0,0.001,-0.001,10487.18736793106,11231.20931099133,10497.685052984043,-0.0010000000000000009
2022-02-04,345.2645923338424,352.40235623047914,343.2071384819882,349.0967712402344,86318300,349.0967712402344,0.012615106685194721,345.62534790039064,349.40874837239585,355.217919921875,365.7927500406901,372.0522772216797,370.0650930786133,366.24077006022134,356.6080792236328,351.0258977603869,358.5848767818717,37.62941714768407,0.3061083971643246,355.217919921875,13.916489577994094,383.0508990778632,327.3849407658868,0,0,0,0.0,0.0,0.0,10487.18736793106,11372.892214653239,10497.685052984043,-0.0010000000000000009
2022-02-07,349.6915224478901,352.0610162014481,345.03053010727854,346.2884216308594,58198100,346.2884216308594,-0.008044616395040838,345.8037872314453,347.7913777669271,354.0122100830078,364.43443400065104,371.2113214111328,369.85037994384766,366.21345275878906,356.69052780151367,350.2970552789211,357.6740282521671,40.63643001386948,0.30536021131468116,354.0122100830078,13.572012821692812,381.15623572639345,326.86818443962215,0,0,0,-0.0,0.0,-0.0,10487.18736793106,11281.401659484207,10497.685052984043,-0.0010000000000000009
2022-02-08,345.14757084679394,351.27121864858293,344.01644739833705,350.1791076660156,64720900,350.1791076660156,0.011235391633462433,347.16990966796874,347.04835001627606,352.9888412475586,362.9925811767578,370.5954266357422,369.672043762207,366.20714477539065,356.78169311523436,350.2789094923202,357.1188489494892,45.526407299948794,0.3094066727190622,352.9888412475586,13.0118145222398,379.0124702920382,326.965212203079,0,0,0,0.0,0.0,0.0,10487.18736793106,11408.152625302906,10497.685052984043,-0.0010000000000000009
